<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
USD000000TOD,0,20131204,111718,33.258000000,86000
USD000000TOD,0,20131204,111720,33.258000000,1626000
USD000000TOD,0,20131204,111720,33.258000000,86000
USD000000TOD,0,20131204,111807,33.255000000,10000
USD000000TOD,0,20131204,111808,33.255000000,15000
USD000000TOD,0,20131204,111808,33.256500000,80000
USD000000TOD,0,20131204,111808,33.256500000,435000
USD000000TOD,0,20131204,111808,33.257000000,114000
USD000000TOD,0,20131204,111808,33.257000000,162000
USD000000TOD,0,20131204,111808,33.257000000,93000
USD000000TOD,0,20131204,111808,33.257000000,1000000
USD000000TOD,0,20131204,111808,33.257000000,233000
USD000000TOD,0,20131204,111808,33.257000000,85000
USD000000TOD,0,20131204,111808,33.257000000,313000
USD000000TOD,0,20131204,111822,33.259500000,4000
USD000000TOD,0,20131204,111825,33.259500000,66000
USD000000TOD,0,20131204,111837,33.259500000,27000
USD000000TOD,0,20131204,111837,33.257500000,500000
USD000000TOD,0,20131204,111837,33.257500000,26000
USD000000TOD,0,20131204,111902,33.259000000,80000
USD000000TOD,0,20131204,111902,33.257500000,1000
USD000000TOD,0,20131204,111902,33.257500000,80000
USD000000TOD,0,20131204,111902,33.257500000,5000
USD000000TOD,0,20131204,111902,33.257500000,114000
USD000000TOD,0,20131204,111909,33.259000000,15000
USD000000TOD,0,20131204,111917,33.259000000,200000
USD000000TOD,0,20131204,111927,33.258000000,9000
USD000000TOD,0,20131204,111929,33.259000000,40000
USD000000TOD,0,20131204,111929,33.259000000,67000
USD000000TOD,0,20131204,111930,33.259000000,100000
USD000000TOD,0,20131204,111931,33.259000000,2000
USD000000TOD,0,20131204,111931,33.259000000,3000
USD000000TOD,0,20131204,111931,33.259000000,5000
USD000000TOD,0,20131204,111931,33.259000000,8000
USD000000TOD,0,20131204,111931,33.259000000,2000
USD000000TOD,0,20131204,111934,33.259000000,492000
USD000000TOD,0,20131204,111934,33.259000000,7000
USD000000TOD,0,20131204,111934,33.259000000,26000
USD000000TOD,0,20131204,111934,33.259000000,21000
USD000000TOD,0,20131204,111934,33.259000000,886000
USD000000TOD,0,20131204,111934,33.259000000,126000
USD000000TOD,0,20131204,111942,33.260000000,50000
USD000000TOD,0,20131204,111944,33.260000000,100000
USD000000TOD,0,20131204,111945,33.259000000,3000
USD000000TOD,0,20131204,111945,33.259000000,300000
USD000000TOD,0,20131204,111950,33.260000000,26000
USD000000TOD,0,20131204,111950,33.260000000,54000
USD000000TOD,0,20131204,111950,33.260000000,678000
USD000000TOD,0,20131204,111950,33.260000000,141000
USD000000TOD,0,20131204,111950,33.260000000,2000
USD000000TOD,0,20131204,111950,33.260000000,3000
USD000000TOD,0,20131204,111950,33.260000000,2153000
USD000000TOD,0,20131204,111950,33.260000000,200000
USD000000TOD,0,20131204,111950,33.260000000,1822000
USD000000TOD,0,20131204,111950,33.260000000,8000
USD000000TOD,0,20131204,111950,33.260000000,200000
USD000000TOD,0,20131204,111950,33.260000000,574000
USD000000TOD,0,20131204,111950,33.260000000,200000
USD000000TOD,0,20131204,111950,33.260000000,15000
USD000000TOD,0,20131204,111950,33.260000000,250000
USD000000TOD,0,20131204,111950,33.260000000,369000
USD000000TOD,0,20131204,111950,33.260000000,3000
USD000000TOD,0,20131204,111950,33.260000000,1000
USD000000TOD,0,20131204,111951,33.260000000,791000
USD000000TOD,0,20131204,111951,33.260000000,250000
USD000000TOD,0,20131204,111951,33.259000000,1258000
USD000000TOD,0,20131204,111951,33.259000000,2000000
USD000000TOD,0,20131204,111951,33.259000000,500000
USD000000TOD,0,20131204,111951,33.259000000,242000
USD000000TOD,0,20131204,111951,33.260000000,393000
USD000000TOD,0,20131204,111953,33.260000000,200000
USD000000TOD,0,20131204,111953,33.260000000,500000
USD000000TOD,0,20131204,111957,33.260000000,89000
USD000000TOD,0,20131204,111957,33.259500000,500000
USD000000TOD,0,20131204,111959,33.260000000,928000
USD000000TOD,0,20131204,111959,33.260000000,250000
USD000000TOD,0,20131204,111959,33.260000000,200000
USD000000TOD,0,20131204,111959,33.260000000,242000
USD000000TOD,0,20131204,112001,33.260500000,135000
USD000000TOD,0,20131204,112002,33.260500000,36000
USD000000TOD,0,20131204,112002,33.261000000,45000
USD000000TOD,0,20131204,112011,33.260000000,100000
USD000000TOD,0,20131204,112011,33.260000000,390000
USD000000TOD,0,20131204,112016,33.262500000,50000
USD000000TOD,0,20131204,112019,33.262500000,128000
USD000000TOD,0,20131204,112019,33.262500000,200000
USD000000TOD,0,20131204,112019,33.263000000,1000000
USD000000TOD,0,20131204,112019,33.263000000,744000
USD000000TOD,0,20131204,112025,33.259000000,500000
USD000000TOD,0,20131204,112025,33.259000000,50000
USD000000TOD,0,20131204,112025,33.258000000,500000
USD000000TOD,0,20131204,112025,33.257500000,50000
USD000000TOD,0,20131204,112025,33.257500000,256000
USD000000TOD,0,20131204,112025,33.259000000,360000
USD000000TOD,0,20131204,112025,33.259000000,190000
USD000000TOD,0,20131204,112025,33.262000000,114000
USD000000TOD,0,20131204,112119,33.261500000,75000
USD000000TOD,0,20131204,112119,33.261500000,10000
USD000000TOD,0,20131204,112119,33.261500000,215000
USD000000TOD,0,20131204,112139,33.259000000,215000
USD000000TOD,0,20131204,112139,33.259000000,200000
USD000000TOD,0,20131204,112142,33.259500000,11000
USD000000TOD,0,20131204,112142,33.261000000,29000
USD000000TOD,0,20131204,112145,33.260000000,39000
USD000000TOD,0,20131204,112155,33.258500000,20000
USD000000TOD,0,20131204,112155,33.258500000,10000
USD000000TOD,0,20131204,112155,33.255500000,105000
USD000000TOD,0,20131204,112156,33.258000000,370000
USD000000TOD,0,20131204,112157,33.257500000,50000
USD000000TOD,0,20131204,112159,33.257500000,113000
USD000000TOD,0,20131204,112159,33.258000000,49000
USD000000TOD,0,20131204,112204,33.258000000,81000
USD000000TOD,0,20131204,112204,33.258000000,101000
USD000000TOD,0,20131204,112218,33.257500000,500000
USD000000TOD,0,20131204,112218,33.258000000,210000
USD000000TOD,0,20131204,112233,33.257500000,80000
USD000000TOD,0,20131204,112246,33.259000000,80000
USD000000TOD,0,20131204,112248,33.257500000,185000
USD000000TOD,0,20131204,112249,33.258500000,500000
USD000000TOD,0,20131204,112249,33.259000000,50000
USD000000TOD,0,20131204,112249,33.259000000,600000
USD000000TOD,0,20131204,112249,33.259000000,350000
USD000000TOD,0,20131204,112259,33.259500000,10000
USD000000TOD,0,20131204,112319,33.259500000,24000
USD000000TOD,0,20131204,112334,33.259500000,65000
USD000000TOD,0,20131204,112336,33.259500000,200000
USD000000TOD,0,20131204,112344,33.258000000,50000
USD000000TOD,0,20131204,112344,33.257500000,271000
USD000000TOD,0,20131204,112350,33.257500000,135000
USD000000TOD,0,20131204,112358,33.257500000,1000000
USD000000TOD,0,20131204,112358,33.257500000,200000
USD000000TOD,0,20131204,112400,33.259500000,500000
USD000000TOD,0,20131204,112400,33.260000000,125000
USD000000TOD,0,20131204,112400,33.260000000,98000
USD000000TOD,0,20131204,112409,33.260000000,17000
USD000000TOD,0,20131204,112412,33.261000000,200000
USD000000TOD,0,20131204,112412,33.261000000,15000
USD000000TOD,0,20131204,112412,33.260000000,199000
USD000000TOD,0,20131204,112424,33.260000000,1776000
USD000000TOD,0,20131204,112430,33.260000000,27000
USD000000TOD,0,20131204,112439,33.260000000,1513000
USD000000TOD,0,20131204,112439,33.260000000,487000
USD000000TOD,0,20131204,112439,33.260000000,1013000
USD000000TOD,0,20131204,112450,33.262000000,1000000
USD000000TOD,0,20131204,112450,33.262000000,300000
USD000000TOD,0,20131204,112502,33.261500000,100000
USD000000TOD,0,20131204,112517,33.262000000,340000
USD000000TOD,0,20131204,112524,33.261000000,99000
USD000000TOD,0,20131204,112524,33.261000000,101000
USD000000TOD,0,20131204,112524,33.260000000,54000
USD000000TOD,0,20131204,112524,33.260000000,146000
USD000000TOD,0,20131204,112524,33.260000000,180000
USD000000TOD,0,20131204,112528,33.260500000,4000
USD000000TOD,0,20131204,112531,33.260500000,200000
USD000000TOD,0,20131204,112557,33.262000000,90000
USD000000TOD,0,20131204,112614,33.261000000,20000
USD000000TOD,0,20131204,112614,33.261000000,50000
USD000000TOD,0,20131204,112617,33.262000000,200000
USD000000TOD,0,20131204,112637,33.262000000,70000
USD000000TOD,0,20131204,112641,33.263000000,216000
USD000000TOD,0,20131204,112646,33.263000000,40000
USD000000TOD,0,20131204,112646,33.263000000,60000
USD000000TOD,0,20131204,112654,33.262500000,353000
USD000000TOD,0,20131204,112655,33.262500000,27000
USD000000TOD,0,20131204,112725,33.261000000,8000
USD000000TOD,0,20131204,112725,33.260000000,100000
USD000000TOD,0,20131204,112725,33.260000000,89000
USD000000TOD,0,20131204,112731,33.262500000,500000
USD000000TOD,0,20131204,112735,33.262500000,500000
USD000000TOD,0,20131204,112737,33.262500000,3000
USD000000TOD,0,20131204,112744,33.262500000,783000
USD000000TOD,0,20131204,112746,33.259500000,21000
USD000000TOD,0,20131204,112801,33.260000000,1000
USD000000TOD,0,20131204,112807,33.260500000,60000
USD000000TOD,0,20131204,112807,33.260000000,49000
USD000000TOD,0,20131204,112807,33.260000000,125000
USD000000TOD,0,20131204,112807,33.260000000,80000
USD000000TOD,0,20131204,112824,33.260000000,20000
USD000000TOD,0,20131204,112824,33.260000000,45000
USD000000TOD,0,20131204,112827,33.262000000,200000
USD000000TOD,0,20131204,112840,33.261500000,14000
USD000000TOD,0,20131204,112849,33.260000000,600000
USD000000TOD,0,20131204,112853,33.260000000,40000
USD000000TOD,0,20131204,112853,33.259500000,5000
USD000000TOD,0,20131204,112853,33.259500000,100000
USD000000TOD,0,20131204,112853,33.259500000,280000
USD000000TOD,0,20131204,112853,33.258500000,15000
USD000000TOD,0,20131204,112901,33.260500000,200000
USD000000TOD,0,20131204,112902,33.261000000,275000
USD000000TOD,0,20131204,112915,33.260000000,50000
USD000000TOD,0,20131204,112915,33.259500000,25000
USD000000TOD,0,20131204,112915,33.259500000,28000
USD000000TOD,0,20131204,112915,33.259000000,22000
USD000000TOD,0,20131204,112915,33.259000000,51000
USD000000TOD,0,20131204,112933,33.261500000,24000
USD000000TOD,0,20131204,112943,33.259500000,10000
USD000000TOD,0,20131204,112951,33.259500000,21000
USD000000TOD,0,20131204,112951,33.259500000,22000
USD000000TOD,0,20131204,112954,33.259500000,67000
USD000000TOD,0,20131204,112954,33.259500000,95000
USD000000TOD,0,20131204,112954,33.259000000,20000
USD000000TOD,0,20131204,112957,33.261000000,195000
USD000000TOD,0,20131204,113000,33.259000000,28000
USD000000TOD,0,20131204,113007,33.259000000,12000
USD000000TOD,0,20131204,113008,33.259000000,12000
USD000000TOD,0,20131204,113010,33.259000000,27000
USD000000TOD,0,20131204,113010,33.259000000,101000
USD000000TOD,0,20131204,113011,33.259000000,51000
USD000000TOD,0,20131204,113011,33.259000000,1000
USD000000TOD,0,20131204,113011,33.259000000,50000
USD000000TOD,0,20131204,113015,33.259000000,725000
USD000000TOD,0,20131204,113022,33.257500000,1000
USD000000TOD,0,20131204,113023,33.257500000,133000
USD000000TOD,0,20131204,113116,33.262500000,475000
USD000000TOD,0,20131204,113117,33.262500000,100000
USD000000TOD,0,20131204,113126,33.260500000,871000
USD000000TOD,0,20131204,113129,33.260500000,100000
USD000000TOD,0,20131204,113130,33.261000000,100000
USD000000TOD,0,20131204,113136,33.260500000,100000
USD000000TOD,0,20131204,113155,33.260500000,129000
USD000000TOD,0,20131204,113208,33.260500000,9000
USD000000TOD,0,20131204,113213,33.259500000,6000
USD000000TOD,0,20131204,113226,33.259500000,70000
USD000000TOD,0,20131204,113226,33.256500000,500000
USD000000TOD,0,20131204,113226,33.255500000,150000
USD000000TOD,0,20131204,113226,33.254500000,4000
USD000000TOD,0,20131204,113226,33.254500000,346000
USD000000TOD,0,20131204,113226,33.257500000,50000
USD000000TOD,0,20131204,113226,33.255500000,500000
USD000000TOD,0,20131204,113226,33.257000000,1000
USD000000TOD,0,20131204,113226,33.258000000,345000
USD000000TOD,0,20131204,113226,33.258500000,327000
USD000000TOD,0,20131204,113226,33.258500000,500000
USD000000TOD,0,20131204,113226,33.258500000,500000
USD000000TOD,0,20131204,113233,33.258500000,500000
USD000000TOD,0,20131204,113246,33.255500000,400000
USD000000TOD,0,20131204,113246,33.255000000,200000
USD000000TOD,0,20131204,113247,33.258000000,10000
USD000000TOD,0,20131204,113303,33.258000000,30000
USD000000TOD,0,20131204,113312,33.254000000,200000
USD000000TOD,0,20131204,113312,33.254000000,200000
USD000000TOD,0,20131204,113312,33.253500000,500000
USD000000TOD,0,20131204,113312,33.257000000,25000
USD000000TOD,0,20131204,113312,33.257500000,500000
USD000000TOD,0,20131204,113312,33.258000000,475000
USD000000TOD,0,20131204,113317,33.255000000,150000
USD000000TOD,0,20131204,113321,33.255000000,950000
USD000000TOD,0,20131204,113321,33.254500000,49000
USD000000TOD,0,20131204,113321,33.257000000,400000
USD000000TOD,0,20131204,113321,33.257000000,25000
USD000000TOD,0,20131204,113321,33.257500000,43000
USD000000TOD,0,20131204,113327,33.254500000,400000
USD000000TOD,0,20131204,113327,33.254000000,500000
USD000000TOD,0,20131204,113327,33.254000000,500000
USD000000TOD,0,20131204,113327,33.254000000,250000
USD000000TOD,0,20131204,113327,33.253000000,250000
USD000000TOD,0,20131204,113342,33.254000000,25000
USD000000TOD,0,20131204,113342,33.254000000,25000
USD000000TOD,0,20131204,113351,33.254000000,25000
USD000000TOD,0,20131204,113351,33.254000000,100000
USD000000TOD,0,20131204,113401,33.254500000,45000
USD000000TOD,0,20131204,113403,33.255000000,500000
USD000000TOD,0,20131204,113403,33.255000000,50000
USD000000TOD,0,20131204,113403,33.255000000,100000
USD000000TOD,0,20131204,113403,33.255500000,38000
USD000000TOD,0,20131204,113409,33.253000000,5000
USD000000TOD,0,20131204,113411,33.254000000,200000
USD000000TOD,0,20131204,113411,33.253000000,100000
USD000000TOD,0,20131204,113412,33.252500000,200000
USD000000TOD,0,20131204,113412,33.252500000,8000
USD000000TOD,0,20131204,113412,33.253000000,50000
USD000000TOD,0,20131204,113412,33.253000000,1000
USD000000TOD,0,20131204,113412,33.253000000,149000
USD000000TOD,0,20131204,113412,33.252500000,1000
USD000000TOD,0,20131204,113412,33.252500000,1000
USD000000TOD,0,20131204,113414,33.253000000,25000
USD000000TOD,0,20131204,113414,33.253500000,500000
USD000000TOD,0,20131204,113414,33.254500000,300000
USD000000TOD,0,20131204,113414,33.255000000,400000
USD000000TOD,0,20131204,113414,33.255000000,500000
USD000000TOD,0,20131204,113414,33.255000000,275000
USD000000TOD,0,20131204,113414,33.253000000,23000
USD000000TOD,0,20131204,113434,33.252500000,400000
USD000000TOD,0,20131204,113434,33.253500000,150000
USD000000TOD,0,20131204,113434,33.253500000,5000
USD000000TOD,0,20131204,113434,33.253500000,145000
USD000000TOD,0,20131204,113437,33.252500000,2000
USD000000TOD,0,20131204,113455,33.251500000,300000
USD000000TOD,0,20131204,113455,33.251500000,77000
USD000000TOD,0,20131204,113500,33.253000000,30000
USD000000TOD,0,20131204,113500,33.254000000,2000
USD000000TOD,0,20131204,113502,33.252000000,123000
USD000000TOD,0,20131204,113502,33.254000000,200000
USD000000TOD,0,20131204,113502,33.254000000,200000
USD000000TOD,0,20131204,113503,33.254000000,764000
USD000000TOD,0,20131204,113534,33.251000000,100000
USD000000TOD,0,20131204,113534,33.250500000,22000
USD000000TOD,0,20131204,113556,33.252500000,31000
USD000000TOD,0,20131204,113655,33.252500000,35000
USD000000TOD,0,20131204,113712,33.253000000,266000
USD000000TOD,0,20131204,113720,33.253000000,25000
USD000000TOD,0,20131204,113720,33.253000000,25000
USD000000TOD,0,20131204,113720,33.251500000,1000
USD000000TOD,0,20131204,113729,33.253000000,20000
USD000000TOD,0,20131204,113729,33.253000000,60000
USD000000TOD,0,20131204,113745,33.253500000,250000
USD000000TOD,0,20131204,113804,33.253000000,9000
USD000000TOD,0,20131204,113811,33.253000000,49000
USD000000TOD,0,20131204,113812,33.253500000,21000
USD000000TOD,0,20131204,113820,33.253500000,277000
USD000000TOD,0,20131204,113826,33.253000000,622000
USD000000TOD,0,20131204,113826,33.251500000,50000
USD000000TOD,0,20131204,113826,33.251500000,150000
USD000000TOD,0,20131204,113826,33.251500000,26000
USD000000TOD,0,20131204,113826,33.251000000,26000
USD000000TOD,0,20131204,113829,33.252500000,22000
USD000000TOD,0,20131204,113829,33.253000000,3832000
USD000000TOD,0,20131204,113838,33.253500000,25000
USD000000TOD,0,20131204,113838,33.253500000,75000
USD000000TOD,0,20131204,113908,33.253000000,50000
USD000000TOD,0,20131204,113908,33.253500000,100000
USD000000TOD,0,20131204,113909,33.253500000,350000
USD000000TOD,0,20131204,113911,33.253500000,17000
USD000000TOD,0,20131204,113921,33.252500000,500000
USD000000TOD,0,20131204,113924,33.253500000,79000
USD000000TOD,0,20131204,113924,33.254000000,1816000
USD000000TOD,0,20131204,113926,33.253500000,10000
USD000000TOD,0,20131204,114008,33.253500000,700000
USD000000TOD,0,20131204,114008,33.253500000,68000
USD000000TOD,0,20131204,114033,33.254000000,400000
USD000000TOD,0,20131204,114046,33.254000000,250000
USD000000TOD,0,20131204,114101,33.254000000,50000
USD000000TOD,0,20131204,114134,33.252500000,23000
USD000000TOD,0,20131204,114137,33.253000000,800000
USD000000TOD,0,20131204,114137,33.254000000,5000
USD000000TOD,0,20131204,114147,33.253000000,6000
USD000000TOD,0,20131204,114151,33.253000000,324000
USD000000TOD,0,20131204,114208,33.252500000,500000
USD000000TOD,0,20131204,114208,33.252500000,125000
USD000000TOD,0,20131204,114221,33.254000000,140000
USD000000TOD,0,20131204,114227,33.252500000,284000
USD000000TOD,0,20131204,114227,33.252000000,100000
USD000000TOD,0,20131204,114227,33.251500000,170000
USD000000TOD,0,20131204,114229,33.251500000,125000
USD000000TOD,0,20131204,114229,33.250500000,20000
USD000000TOD,0,20131204,114229,33.250500000,50000
USD000000TOD,0,20131204,114229,33.250500000,5000
USD000000TOD,0,20131204,114229,33.250000000,26000
USD000000TOD,0,20131204,114229,33.250000000,10000
USD000000TOD,0,20131204,114229,33.250000000,4000
USD000000TOD,0,20131204,114229,33.250000000,100000
USD000000TOD,0,20131204,114229,33.250000000,200000
USD000000TOD,0,20131204,114229,33.250000000,8000
USD000000TOD,0,20131204,114229,33.250000000,30000
USD000000TOD,0,20131204,114229,33.250000000,1999000
USD000000TOD,0,20131204,114229,33.250000000,200000
USD000000TOD,0,20131204,114229,33.250000000,200000
USD000000TOD,0,20131204,114229,33.250000000,223000
USD000000TOD,0,20131204,114229,33.250000000,577000
USD000000TOD,0,20131204,114229,33.250000000,202000
